classification_mode,rt_rule,lipid_subclass,unsaturation,fit_type,fit_parameters,fit_r_squared,raw_point_count,distinct_carbon_count,representative_point_count,inlier_count,carbon_min,carbon_max,fit_equation,iup_vertical_shift_min,parallelism_passed,parallelism_reference_unsaturation,median_absolute_slope_difference,median_relative_slope_difference,parallelism_note
detailed_chain,IUP,SM(d18:2/x:y),2.0,Linear,"[0.40875166444740385, -0.3475026631158542]",0.998568088860123,17,9,9,8,16.0,26.0,y = 0.408752 * x + -0.347503,-0.0,True,0.0,0.0034281877448949,0.0083869695051384,通过
detailed_chain,IUP,SM(d18:2/x:y),3.0,Linear,"[0.3945833333333334, -0.666716666666666]",0.998433547409588,11,6,6,5,18.0,27.0,y = 0.394583 * x + -0.666717,-0.0,True,2.0,0.0141683311140704,0.0346624426183677,通过
detailed_chain,IUP,SM(d19:0/x:y),0.0,Linear,"[0.4206071428571427, 0.9866071428571459]",0.9996834187904868,3,3,3,3,15.0,21.0,y = 0.420607 * x + 0.986607,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
detailed_chain,IUP,SM(d19:1/x:y),0.0,Linear,"[0.4103885350318472, 0.8237515923566878]",0.99895768815319,9,5,5,5,15.0,24.0,y = 0.410389 * x + 0.823752,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
detailed_chain,IUP,SM(d19:1/x:y),1.0,Linear,"[0.34149999999999986, 1.7631666666666694]",0.9909583100841488,6,3,3,3,22.0,24.0,y = 0.3415 * x + 1.76317,-0.0,True,0.0,0.0688885350318473,0.1678617435706419,通过
detailed_chain,IUP,SM(d19:1/x:y),3.0,Linear,"[0.4187877094972069, -0.1909888268156461]",0.9985095651177404,5,4,4,4,17.0,25.0,y = 0.418788 * x + -0.190989,-0.0,True,1.0,0.077287709497207,0.1845510451822906,通过
detailed_chain,IUP,SM(d20:1/x:y),0.0,Linear,"[0.4327931034482757, 0.7940344827586223]",0.9994934883495435,6,5,5,4,16.0,23.0,y = 0.432793 * x + 0.794034,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
detailed_chain,IUP,SM(d20:1/x:y),1.0,Linear,"[0.3629000000000002, 1.6491999999999942]",0.9983005686754,6,4,4,4,20.0,24.0,y = 0.3629 * x + 1.6492,-0.0,True,0.0,0.0698931034482754,0.1614931081188741,通过
detailed_chain,IUP,SM(d20:1/x:y),3.0,Linear,"[0.40404120879120875, 0.5887719780219767]",0.9997431545636994,6,3,3,3,14.0,24.0,y = 0.404041 * x + 0.588772,-0.0,True,1.0,0.0411412087912085,0.1018242889488744,通过
detailed_chain,IUP,SM(d20:2/x:y),2.0,Linear,"[0.4115192307692307, 0.42196153846153894]",0.9991843021635588,8,3,3,3,16.0,24.0,y = 0.411519 * x + 0.421962,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
detailed_chain,IUP,SM(d22:1/x:y),1.0,Linear,"[0.3909999999999998, 1.754000000000004]",0.9998234232348864,7,3,3,3,19.0,21.0,y = 0.391 * x + 1.754,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
detailed_chain,IUP,SM(d26:3/x:y),2.0,Linear,"[0.39003571428571493, 2.5250357142857025]",0.9963619928816916,4,3,3,3,16.0,19.0,y = 0.390036 * x + 2.52504,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
detailed_chain,IUP,Sa(dx:y),0.0,Linear,"[0.22368562874251502, -0.09264970059880273]",0.99893141896312,26,10,10,5,16.0,25.0,y = 0.223686 * x + -0.0926497,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
detailed_chain,IUP,Sa(mx:y),0.0,Quadratic,"[-0.0017221908725399558, 0.17183416801861934, 1.5101820201735388]",0.9902244923182398,19,8,8,6,12.0,22.0,y = -0.00172219 * x^2 + 0.171834 * x + 1.51018,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
detailed_chain,IUP,Sa(tx:y),0.0,Quadratic,"[0.011345779220779261, -0.3207126623376638, 5.630827922077936]",0.9963738140835748,11,6,6,5,14.0,24.0,y = 0.0113458 * x^2 + -0.320713 * x + 5.63083,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
detailed_chain,IUP,So(dx:y),1.0,Linear,"[0.21795496894409955, 0.09070962732918897]",0.9967876123335836,12,7,7,5,16.0,30.0,y = 0.217955 * x + 0.0907096,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
detailed_chain,IUP,So(mx:y),1.0,Linear,"[0.2083999999999999, 1.4971500000000026]",0.9926062626750974,15,7,6,6,14.0,20.0,y = 0.2084 * x + 1.49715,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
detailed_chain,IUP,So(mx:y),2.0,Linear,"[0.25873214285714274, 0.31703571428571564]",0.9962241394302792,12,4,4,3,18.0,24.0,y = 0.258732 * x + 0.317036,-0.0,True,1.0,0.0503321428571428,0.1945337842501208,通过
lcb_series,ECN,Cer(d),0.0,Linear,"[0.41330144927536233, -5.819920289855077]",0.9984769491445332,72,13,13,11,32.0,46.0,y = 0.413301 * x + -5.81992,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,ECN,Cer(d),1.0,Linear,"[0.4222499999999999, -7.346833333333329]",0.999985861651705,40,9,9,3,36.0,40.0,y = 0.42225 * x + -7.34683,0.0,True,0.0,0.0089485507246375,0.02119254168061,通过
lcb_series,ECN,Cer(d),2.0,Quadratic,"[-0.018390765765765767, 1.8322784749034744, -34.576784105534074]",0.997883878750243,67,13,13,9,36.0,50.0,y = -0.0183908 * x^2 + 1.83228 * x + -34.5768,0.0,True,1.0,0.0372471205382598,0.0857082627417997,通过
lcb_series,ECN,Cer(d),3.0,Linear,"[0.40519285714285785, -7.637221428571458]",0.999765904063158,34,10,10,6,38.0,44.0,y = 0.405193 * x + -7.63722,0.0,True,2.0,0.0809571750321763,0.1997991169020865,通过
lcb_series,ECN,Cer(d),4.0,Linear,"[0.424687037037037, -7.3738092592592555]",0.9994056052041644,21,10,10,8,36.0,45.0,y = 0.424687 * x + -7.37381,0.0,True,3.0,0.0194941798941791,0.0459024603863268,通过
lcb_series,ECN,Cer(d),5.0,Linear,"[0.4244638554216867, -7.947740963855418]",0.9996336193384188,6,4,4,4,38.0,44.0,y = 0.424464 * x + -7.94774,0.0,True,4.0,0.0002231816153502,0.0005255201969605,通过
lcb_series,ECN,Cer(d) (2OH),0.0,Linear,"[0.4211577301161751, -7.211055853440568]",0.9993150251049256,52,12,12,8,34.0,48.0,y = 0.421158 * x + -7.21106,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,ECN,Cer(d) (2OH),1.0,Quadratic,"[-0.02086995471549515, 1.9759628863949579, -36.43524276432366]",0.9998011133105192,38,6,6,4,36.0,48.0,y = -0.02087 * x^2 + 1.97596 * x + -36.4352,0.0,False,0.0,0.1982710398228098,0.4707762095880736,相邻不饱和度曲线斜率差超过阈值
lcb_series,ECN,Cer(m),0.0,Linear,"[0.39100628930817605, -4.2621729559748385]",0.9990515503484388,17,9,9,7,33.0,43.0,y = 0.391006 * x + -4.26217,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,ECN,Cer(m),2.0,Linear,"[0.4690837985282925, -9.13155778990105]",0.9984789954767552,130,13,13,7,34.0,50.0,y = 0.469084 * x + -9.13156,0.0,True,0.0,0.0780775092201164,0.1664468256313211,通过
lcb_series,ECN,Cer(m),3.0,Quadratic,"[0.01688721851408305, -0.9888221993765587, 21.34486330321807]",0.999209883263694,94,13,13,7,34.0,48.0,y = 0.0168872 * x^2 + -0.988822 * x + 21.3449,0.0,False,2.0,0.1197068654162848,0.2551929224412657,相邻不饱和度曲线斜率差超过阈值
lcb_series,ECN,Cer(m),4.0,Quadratic,"[0.009017857142857098, -0.23924285714285365, 8.61216785714279]",0.9993356341380022,16,9,9,5,35.0,43.0,y = 0.00901786 * x^2 + -0.239243 * x + 8.61217,0.0,False,3.0,0.1357691552780808,0.2925113762319957,相邻不饱和度曲线斜率差超过阈值
lcb_series,ECN,Cer(m),5.0,Linear,"[0.44405000000000017, -4.8507500000000086]",0.9989840204300376,11,9,9,4,37.0,43.0,y = 0.44405 * x + -4.85075,0.0,True,4.0,0.038135714285714,0.0790892661393056,通过
lcb_series,ECN,Cer(m),6.0,Linear,"[0.7906782786885249, -18.169477459016406]",0.9999998984222362,9,8,8,3,27.0,45.0,y = 0.790678 * x + -18.1695,0.0,False,5.0,0.3466282786885247,0.4383935767951878,相邻不饱和度曲线斜率差超过阈值
lcb_series,ECN,Cer(m),8.0,Quadratic,"[0.04092803776115108, -2.543581338668988, 44.588636724528655]",0.9998860489848256,10,8,8,6,31.0,48.0,y = 0.040928 * x^2 + -2.54358 * x + 44.5886,0.0,False,6.0,0.2901227993195516,0.366929011633872,相邻不饱和度曲线斜率差超过阈值
lcb_series,ECN,DHCerP(d),0.0,Linear,"[0.26851184834123215, -2.462597156398102]",0.99999988691246,9,7,7,3,31.0,46.0,y = 0.268512 * x + -2.4626,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,ECN,DHCerP(d),1.0,Linear,"[0.42110000000000014, -9.818650000000005]",0.9999249528523536,13,11,11,4,40.0,48.0,y = 0.4211 * x + -9.81865,0.0,False,0.0,0.152588151658768,0.3623560951288718,相邻不饱和度曲线斜率差超过阈值
lcb_series,ECN,DHCerP(d),2.0,Linear,"[0.4007707129094415, -9.122778420038546]",0.9973779715096944,17,8,8,8,40.0,49.0,y = 0.400771 * x + -9.12278,0.0,True,1.0,0.0203292870905586,0.0482766257196833,通过
lcb_series,ECN,DHCerP(d),3.0,Quadratic,"[0.012889499574047125, -0.8188074143285076, 19.102978867240132]",0.9954145359479076,16,7,7,6,34.0,49.0,y = 0.0128895 * x^2 + -0.818807 * x + 19.103,0.0,True,2.0,0.072412665147755,0.1806835250561772,通过
lcb_series,ECN,DHCerP(d),4.0,Linear,"[0.4445301724137925, -11.510030172413764]",0.9975354340349888,12,6,6,5,44.0,50.0,y = 0.44453 * x + -11.51,0.0,True,3.0,0.0646141263559175,0.1453537473172264,通过
lcb_series,ECN,DHCerP(d),5.0,Linear,"[0.41556451612903245, -10.408887096774201]",0.99999725956842,12,7,7,4,42.0,50.0,y = 0.415565 * x + -10.4089,0.0,True,4.0,0.02896565628476,0.0651601580326414,通过
lcb_series,ECN,DHCerP(d),6.0,Linear,"[0.39467625899280584, -10.121467625899285]",0.9999199936318108,7,5,5,4,44.0,52.0,y = 0.394676 * x + -10.1215,0.0,True,5.0,0.0208882571362266,0.0502647755655365,通过
lcb_series,ECN,GlcCer(d),0.0,Linear,"[0.4173684210526318, -6.822684210526324]",0.9998239378553796,12,6,6,6,34.0,42.0,y = 0.417368 * x + -6.82268,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,ECN,GlcCer(d),1.0,Linear,"[0.4022991071428571, -6.580848214285714]",0.9994197751655612,39,9,9,6,35.0,43.0,y = 0.402299 * x + -6.58085,0.0,True,0.0,0.0150693139097746,0.0361055440461183,通过
lcb_series,ECN,GlcCer(d),2.0,Linear,"[0.4091402173913044, -7.084459782608699]",0.9995157090361833,61,10,10,7,34.0,44.0,y = 0.40914 * x + -7.08446,0.0,True,1.0,0.0068411102484473,0.016720698571425,通过
lcb_series,ECN,GlcCer(d),3.0,Quadratic,"[0.0374406070120358, -2.6251823652538113, 53.689258241758594]",0.9993698688575126,23,7,7,5,38.0,44.0,y = 0.0374406 * x^2 + -2.62518 * x + 53.6893,0.0,False,2.0,0.1137436162390959,0.2556338429013856,相邻不饱和度曲线斜率差超过阈值
lcb_series,ECN,GlcCer(d),4.0,Linear,"[0.4155096774193547, -7.915141935483861]",0.9999828206558524,17,7,7,6,36.0,45.0,y = 0.41551 * x + -7.91514,0.0,False,3.0,0.1137436162390963,0.2556338429013866,相邻不饱和度曲线斜率差超过阈值
lcb_series,ECN,GlcCer(d),5.0,Linear,"[0.3983875000000002, -7.8954125000000115]",0.9991136688196804,26,6,6,6,38.0,46.0,y = 0.398388 * x + -7.89541,0.0,True,4.0,0.0171221774193544,0.0412076501459527,通过
lcb_series,ECN,GlcCer(m),2.0,Linear,"[0.40784716599190274, -6.794534919028335]",0.9993204323441144,90,13,13,12,32.0,44.0,y = 0.407847 * x + -6.79453,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,ECN,GlcCer(m),3.0,Linear,"[0.3846149635036496, -6.550160583941604]",0.9992937721624068,49,8,8,5,34.0,43.0,y = 0.384615 * x + -6.55016,0.0,True,2.0,0.0232322024882531,0.0569630107193496,通过
lcb_series,ECN,GlcCer(m),4.0,Linear,"[0.45059210526315757, -11.267565789473672]",0.9901399825821416,13,6,6,3,40.0,45.0,y = 0.450592 * x + -11.2676,0.0,True,3.0,0.0659771417595079,0.1464232084602893,通过
lcb_series,ECN,GlcCer(t),1.0,Linear,"[0.38558571428571453, -6.289385714285725]",0.9998187679949748,18,5,5,4,36.0,44.0,y = 0.385586 * x + -6.28939,0.0,True,0.0,0.0217115830115827,0.0533064745473498,通过
lcb_series,ECN,GlcCer(t),4.0,Linear,"[0.4284142857142863, -8.69745714285717]",0.9983063859986078,16,6,6,6,38.0,44.0,y = 0.428414 * x + -8.69746,0.0,True,1.0,0.0428285714285717,0.0999699889959658,通过
lcb_series,ECN,GlcCer(t),5.0,Linear,"[0.4074428571428569, -8.536585714285703]",0.9999686971749846,9,5,5,4,40.0,44.0,y = 0.407443 * x + -8.53659,0.0,True,4.0,0.0209714285714294,0.0489512821367853,通过
lcb_series,ECN,SM(d),0.0,Linear,"[0.4215267175572522, -7.027633587786271]",0.999952974229156,12,4,4,4,34.0,41.0,y = 0.421527 * x + -7.02763,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,ECN,SM(d),1.0,Linear,"[0.40223998664886534, -6.6576722296395285]",0.9985287576622568,36,12,12,11,32.0,43.0,y = 0.40224 * x + -6.65767,0.0,True,0.0,0.0192867309083868,0.0457544684715442,通过
lcb_series,ECN,SM(d),2.0,Linear,"[0.3874228915662651, -6.720680722891567]",0.9979235502448868,31,9,9,9,34.0,44.0,y = 0.387423 * x + -6.72068,0.0,True,1.0,0.0148170950826002,0.0368364547892022,通过
lcb_series,ECN,SM(d),3.0,Linear,"[0.3965571428571433, -7.685595238095255]",0.9984092335708904,7,6,6,6,40.0,45.0,y = 0.396557 * x + -7.6856,0.0,True,2.0,0.0091342512908781,0.0230338841587043,通过
lcb_series,ECN,SM(d),4.0,Linear,"[0.40462727272727306, -7.541213636363649]",0.9985156986930636,34,10,10,10,34.0,44.0,y = 0.404627 * x + -7.54121,0.0,True,3.0,0.0080701298701297,0.0199446018943196,通过
lcb_series,ECN,SM(d),5.0,Linear,"[0.3893975770925113, -7.584143171806179]",0.99938765594033,22,7,7,7,36.0,45.0,y = 0.389398 * x + -7.58414,0.0,True,4.0,0.0152296956347617,0.0376388263008332,通过
lcb_series,ECN,Sa(d),0.0,Linear,"[0.22368562874251502, -0.09264970059880273]",0.99893141896312,26,10,10,5,16.0,25.0,y = 0.223686 * x + -0.0926497,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,ECN,Sa(m),0.0,Quadratic,"[-0.0017221908725399558, 0.17183416801861934, 1.5101820201735388]",0.9902244923182398,19,8,8,6,12.0,22.0,y = -0.00172219 * x^2 + 0.171834 * x + 1.51018,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,ECN,Sa(t),0.0,Quadratic,"[0.011345779220779261, -0.3207126623376638, 5.630827922077936]",0.9963738140835748,11,6,6,5,14.0,24.0,y = 0.0113458 * x^2 + -0.320713 * x + 5.63083,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,ECN,So(m),1.0,Linear,"[0.21720652173913033, 1.347641304347829]",0.995186425906226,15,7,7,5,14.0,22.0,y = 0.217207 * x + 1.34764,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,IUP,Cer(d),0.0,Linear,"[0.41330144927536233, -5.819920289855077]",0.9984769491445332,72,13,13,11,32.0,46.0,y = 0.413301 * x + -5.81992,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,IUP,Cer(d),1.0,Linear,"[0.4291083550913839, -6.680077023498699]",0.99987207636078,40,9,7,7,32.0,43.0,y = 0.429108 * x + -6.68008,-0.0,True,0.0,0.0158069058160215,0.0368366302554404,通过
lcb_series,IUP,Cer(d),2.0,Linear,"[0.41616666666666685, -7.273610752688181]",0.9998831840915174,67,13,9,9,36.0,44.0,y = 0.416167 * x + -7.27361,0.0905003584229409,True,1.0,0.012941688424717,0.0301594883230855,通过
lcb_series,IUP,Cer(d),4.0,Linear,"[0.424982258064516, -7.5814967741935435]",0.9997099757130322,21,10,10,9,36.0,45.0,y = 0.424982 * x + -7.5815,-0.2,True,3.0,0.0197894009216581,0.0465652401862243,通过
lcb_series,IUP,Cer(d),5.0,Linear,"[0.4244638554216867, -7.947740963855418]",0.9996336193384188,6,4,4,4,38.0,44.0,y = 0.424464 * x + -7.94774,-0.0,True,4.0,0.0005184026428293,0.0012198218466584,通过
lcb_series,IUP,Cer(d) (2OH),0.0,Linear,"[0.38662280701754376, -5.385219298245609]",0.9986568099658596,52,12,12,8,35.0,48.0,y = 0.386623 * x + -5.38522,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,IUP,Cer(d) (2OH),1.0,Linear,"[0.3864638554216868, -6.270813253012051]",0.9982714518018984,38,6,4,4,36.0,42.0,y = 0.386464 * x + -6.27081,-0.0,True,0.0,0.0001589515958569,0.0004111283477638,通过
lcb_series,IUP,Cer(m),0.0,Linear,"[0.3912937158469945, -4.277693989071038]",0.998983479341486,17,9,8,8,33.0,43.0,y = 0.391294 * x + -4.27769,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,IUP,Cer(m),1.0,Linear,"[0.3931490384615384, -4.963846153846154]",0.9996721539364168,6,4,3,3,34.0,42.0,y = 0.393149 * x + -4.96385,-0.0,True,0.0,0.0018553226145439,0.0047191330336304,通过
lcb_series,IUP,Cer(m),2.0,Linear,"[0.4244807692307692, -6.522301282051281]",0.9995192860952304,130,13,12,12,33.0,44.0,y = 0.424481 * x + -6.5223,-0.0,True,1.0,0.0313317307692307,0.0738118968876002,通过
lcb_series,IUP,Cer(m),3.0,Linear,"[0.38134143968871603, -6.378199416342415]",0.9972332658462988,94,13,7,7,34.0,44.0,y = 0.381341 * x + -6.3782,-0.0,True,2.0,0.0431393295420531,0.1016284662794711,通过
lcb_series,IUP,Cer(m),4.0,Linear,"[0.40785576923076905, -7.74992307692307]",0.9998282183337924,16,9,4,3,34.0,42.0,y = 0.407856 * x + -7.74992,-0.0,True,3.0,0.026514329542053,0.0650090829708257,通过
lcb_series,IUP,Cer(m),8.0,Linear,"[0.22951428571428617, -2.2891142857143008]",0.9972291689863688,10,8,8,4,32.0,36.0,y = 0.229514 * x + -2.28911,-0.0,False,6.0,0.5611639929742387,0.7097248123535468,相邻不饱和度曲线斜率差超过阈值
lcb_series,IUP,DHCerP(d),0.0,Linear,"[0.26851184834123215, -2.462597156398102]",0.99999988691246,9,7,7,3,31.0,46.0,y = 0.268512 * x + -2.4626,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,IUP,DHCerP(d),1.0,Linear,"[0.42110000000000014, -9.818650000000005]",0.9999249528523536,13,11,11,4,40.0,48.0,y = 0.4211 * x + -9.81865,-0.0,False,0.0,0.152588151658768,0.3623560951288718,相邻不饱和度曲线斜率差超过阈值
lcb_series,IUP,DHCerP(d),2.0,Linear,"[0.39994412331406554, -9.087853564547208]",0.9976388698782545,17,8,8,8,40.0,49.0,y = 0.399944 * x + -9.08785,-0.0,True,1.0,0.0211558766859346,0.050239555179137,通过
lcb_series,IUP,DHCerP(d),3.0,Linear,"[0.40110526315789485, -9.411368421052638]",0.998977939032018,16,7,7,5,44.0,50.0,y = 0.401105 * x + -9.41137,0.2,True,2.0,0.0011611398438293,0.0028948506800625,通过
lcb_series,IUP,DHCerP(d),4.0,Linear,"[0.4125431034482754, -10.033260435571663]",0.9996506287874284,12,6,6,5,44.0,50.0,y = 0.412543 * x + -10.0333,-0.0867173321234101,True,3.0,0.0114378402903805,0.0277252005785005,通过
lcb_series,IUP,DHCerP(d),5.0,Linear,"[0.4132406015037593, -10.308571428571426]",0.9999746705167366,12,7,7,5,42.0,50.0,y = 0.413241 * x + -10.3086,-0.0,True,4.0,0.0006974980554839,0.0016878739720776,通过
lcb_series,IUP,DHCerP(d),6.0,Linear,"[0.39751798561151097, -10.24025179856116]",0.9996190498083886,7,5,5,4,44.0,52.0,y = 0.397518 * x + -10.2403,-0.0,True,5.0,0.0157226158922483,0.0380471227537531,通过
lcb_series,IUP,GlcCer(d),0.0,Linear,"[0.4163894736842105, -6.790161403508771]",0.9998589695955854,12,6,6,6,34.0,42.0,y = 0.416389 * x + -6.79016,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,IUP,GlcCer(d),1.0,Linear,"[0.4115874999999998, -6.945216666666656]",0.9992348593596904,39,9,9,9,34.0,43.0,y = 0.411587 * x + -6.94522,-0.0,True,0.0,0.0048019736842107,0.0115324089288878,通过
lcb_series,IUP,GlcCer(d),2.0,Linear,"[0.41194805194805173, -7.187003246753239]",0.9995682791340036,61,10,10,10,34.0,44.0,y = 0.411948 * x + -7.187,-0.0,True,1.0,0.0003605519480519,0.000875236443884,通过
lcb_series,IUP,GlcCer(d),3.0,Linear,"[0.49883928571428543, -11.206827380952367]",0.9933639958727968,23,7,6,6,38.0,44.0,y = 0.498839 * x + -11.2068,-0.0,True,2.0,0.0868912337662337,0.1741868298159688,通过
lcb_series,IUP,GlcCer(d),4.0,Linear,"[0.41515161290322583, -8.076695814132103]",0.9999955135320476,17,7,6,6,36.0,45.0,y = 0.415152 * x + -8.0767,-0.174472158218122,True,3.0,0.0836876728110596,0.16776479962124,通过
lcb_series,IUP,GlcCer(d),5.0,Linear,"[0.40362499999999996, -8.116041666666666]",0.9992095276562778,26,6,6,6,38.0,46.0,y = 0.403625 * x + -8.11604,-0.0,True,4.0,0.0115266129032258,0.0277648274629557,通过
lcb_series,IUP,GlcCer(m),2.0,Linear,"[0.4084560439560438, -6.810021978021972]",0.99948609259829,90,13,13,13,32.0,44.0,y = 0.408456 * x + -6.81002,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,IUP,GlcCer(m),3.0,Linear,"[0.39178216374269015, -6.819403508771934]",0.9992106647621216,49,8,8,8,34.0,44.0,y = 0.391782 * x + -6.8194,-0.0,True,2.0,0.0166738802133536,0.0408217247855145,通过
lcb_series,IUP,GlcCer(m),4.0,Linear,"[0.4505263157894737, -11.263947368421054]",0.990383105075458,13,6,6,3,40.0,45.0,y = 0.450526 * x + -11.2639,-0.0,True,3.0,0.0587441520467835,0.1303900571131878,通过
lcb_series,IUP,GlcCer(t),1.0,Linear,"[0.38558571428571453, -6.289385714285725]",0.9998187679949748,18,5,5,4,36.0,44.0,y = 0.385586 * x + -6.28939,-0.0,True,0.0,0.0217115830115827,0.0533064745473498,通过
lcb_series,IUP,GlcCer(t),4.0,Linear,"[0.4284142857142863, -8.69745714285717]",0.9983063859986078,16,6,6,6,38.0,44.0,y = 0.428414 * x + -8.69746,-0.0,True,1.0,0.0428285714285717,0.0999699889959658,通过
lcb_series,IUP,GlcCer(t),5.0,Linear,"[0.4074428571428569, -8.536585714285703]",0.9999686971749846,9,5,5,4,40.0,44.0,y = 0.407443 * x + -8.53659,-0.0,True,4.0,0.0209714285714294,0.0489512821367853,通过
lcb_series,IUP,LacCer(d),1.0,Linear,"[0.40305769230769245, -7.046153846153853]",0.9999861707330204,11,4,3,3,34.0,42.0,y = 0.403058 * x + -7.04615,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,IUP,SM(d),0.0,Linear,"[0.4211374045801525, -7.011687022900755]",0.9999703230488544,12,4,4,4,34.0,41.0,y = 0.421137 * x + -7.01169,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,IUP,SM(d),1.0,Linear,"[0.40371678321678306, -6.723629370629364]",0.9980327773292236,36,12,12,12,32.0,43.0,y = 0.403717 * x + -6.72363,-0.0,True,0.0,0.0174206213633694,0.04136564734908,通过
lcb_series,IUP,SM(d),2.0,Linear,"[0.39729036144578306, -7.075897590361443]",0.9980402718462904,31,9,9,9,34.0,44.0,y = 0.39729 * x + -7.0759,-0.0,True,1.0,0.006426421771,0.0159181437040956,通过
lcb_series,IUP,SM(d),4.0,Linear,"[0.40118181818181853, -7.419890909090922]",0.9983252391552188,34,10,10,10,34.0,44.0,y = 0.401182 * x + -7.41989,-0.0,True,3.0,0.0046246753246752,0.0115276294066231,通过
lcb_series,IUP,SM(d),5.0,Linear,"[0.3951585903083702, -7.812810572687232]",0.9986882846073036,22,7,7,7,36.0,45.0,y = 0.395159 * x + -7.81281,-0.0,True,4.0,0.0060232278734483,0.0150137109920533,通过
lcb_series,IUP,Sa(d),0.0,Linear,"[0.22368562874251502, -0.09264970059880273]",0.99893141896312,26,10,10,5,16.0,25.0,y = 0.223686 * x + -0.0926497,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,IUP,Sa(m),0.0,Quadratic,"[-0.0017221908725399558, 0.17183416801861934, 1.5101820201735388]",0.9902244923182398,19,8,8,6,12.0,22.0,y = -0.00172219 * x^2 + 0.171834 * x + 1.51018,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,IUP,Sa(t),0.0,Quadratic,"[0.011345779220779261, -0.3207126623376638, 5.630827922077936]",0.9963738140835748,11,6,6,5,14.0,24.0,y = 0.0113458 * x^2 + -0.320713 * x + 5.63083,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,IUP,So(d),1.0,Linear,"[0.21795496894409955, 0.09070962732918897]",0.9967876123335836,12,7,7,5,16.0,30.0,y = 0.217955 * x + 0.0907096,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,IUP,So(m),1.0,Linear,"[0.2083999999999999, 1.4971500000000026]",0.9926062626750974,15,7,6,6,14.0,20.0,y = 0.2084 * x + 1.49715,-0.0,,,,,最低不饱和度曲线，无下邻参考曲线
lcb_series,IUP,So(m),2.0,Linear,"[0.25873214285714274, 0.31703571428571564]",0.9962241394302792,12,4,4,3,18.0,24.0,y = 0.258732 * x + 0.317036,-0.0,True,1.0,0.0503321428571428,0.1945337842501208,通过
total_carbon_unsaturation,ECN,Cer,0.0,Linear,"[0.41365479876160993, -5.8094984520123845]",0.9990148376770496,90,16,16,8,32.0,45.0,y = 0.413655 * x + -5.8095,0.0,,,,,最低不饱和度曲线，无下邻参考曲线
total_carbon_unsaturation,ECN,Cer,1.0,Linear,"[0.712711538461538, -18.394442307692287]",0.9969020689872634,48,11,11,4,38.0,43.0,y = 0.712712 * x + -18.3944,0.0,False,0.0,0.2990567396999281,0.4196041786351223,相邻不饱和度曲线斜率差超过阈值
total_carbon_unsaturation,ECN,Cer,2.0,Linear,"[0.31122647058823527, -2.8409852941176457]",0.9989834499533732,197,15,15,5,33.0,50.0,y = 0.311226 * x + -2.84099,0.0,False,1.0,0.4014850678733027,0.5633205668873413,相邻不饱和度曲线斜率差超过阈值
total_carbon_unsaturation,ECN,Cer,3.0,Linear,"[0.22037761601455863, -0.2880818926296609]",0.9985076122675354,128,15,15,4,34.0,52.0,y = 0.220378 * x + -0.288082,0.0,True,2.0,0.0908488545736766,0.2919059371844794,通过
