classification_mode,rt_rule,score_tier,analysis_scope,result_id,hilic_fraction_min,lipid_subclass,lipid_annotation,ms1_feature_id,candidate_rank,match_score,normalized_rt_min,carbon_number,unsaturation,fit_type,fit_r_squared,absolute_rt_residual_min,iup_vertical_shift_min,fit_status,retention_reason
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003123,0-5,GlcCer(m16:2/x:y),GlcCer(m16:2/24:1),F000446,2,0.83,7.311,24.0,1.0,,,,0.0,拟合通过,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0000322,0-5,GlcCer(m17:2/x:y),GlcCer(m17:2/23:1),F000446,3,0.83,7.311,23.0,1.0,Linear,0.9997846953359912,0.1401666666666647,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002929,0-5,GlcCer(d22:1/x:y),GlcCer(d22:1/18:1),F000447,3,0.5,7.311,18.0,1.0,,,,0.0,拟合通过,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002016,0-5,Cer(m22:2/x:y),Cer(m22:2/18:1),F000448,3,0.5,7.334,18.0,1.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000020,0-5,Cer(d14:0/x:y),Cer(d14:0/18:0),F000450,2,0.5,7.345000000000001,18.0,0.0,Linear,0.9995280738347676,0.0431694915254219,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000135,0-5,Cer(d16:0/x:y),Cer(d16:0/16:0),F000450,1,0.83,7.345000000000002,16.0,0.0,Linear,0.9999282730650538,0.002570312499996,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000228,0-5,Cer(d17:0/x:y),Cer(d17:0/15:0),F000450,2,0.5,7.345000000000001,15.0,0.0,Linear,0.9995755656102484,0.0246616022099424,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000424,0-5,Cer(d18:0/x:y),Cer(d18:0/14:0),F000450,1,0.5,7.345,14.0,0.0,Linear,0.9995418235690596,0.0151993327773141,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002269,0-5,GlcCer(d14:0/x:y),GlcCer(d14:0/20:0),F000452,3,0.5,7.349999999999999,20.0,0.0,Linear,0.9998139708923394,0.0132142857142882,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002352,0-5,GlcCer(d15:0/x:y),GlcCer(d15:0/19:0),F000452,3,0.5,7.349999999999999,19.0,0.0,Linear,0.9998139708923394,0.0132142857142865,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002439,0-5,GlcCer(d16:0/x:y),GlcCer(d16:0/18:0),F000452,2,0.62,7.35,18.0,0.0,Linear,0.9998139708923394,0.0132142857142865,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002504,0-5,GlcCer(d17:0/x:y),GlcCer(d17:0/17:0),F000452,3,0.5,7.349999999999999,17.0,0.0,Linear,0.9979694403785688,0.0355783898305084,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002603,0-5,GlcCer(d18:0/x:y),GlcCer(d18:0/16:0),F000452,1,0.88,7.349999999999999,16.0,0.0,Linear,0.9998642799104576,0.0174614035087703,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002772,0-5,GlcCer(d19:0/x:y),GlcCer(d19:0/15:0),F000452,3,0.5,7.349999999999999,15.0,0.0,Linear,0.9998139708923394,0.0132142857142874,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002818,0-5,GlcCer(d20:0/x:y),GlcCer(d20:0/14:0),F000452,3,0.5,7.349999999999999,14.0,0.0,Linear,0.9998159129309072,0.0125000000000028,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002898,0-5,GlcCer(d21:0/x:y),GlcCer(d21:0/13:0),F000452,3,0.5,7.349999999999999,13.0,0.0,Linear,0.9998139708923394,0.0132142857142874,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002914,0-5,GlcCer(d22:0/x:y),GlcCer(d22:0/12:0),F000452,3,0.5,7.349999999999999,12.0,0.0,Linear,0.9998139708923394,0.0132142857142874,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002949,0-5,GlcCer(d23:0/x:y),GlcCer(d23:0/11:0),F000452,3,0.5,7.349999999999999,11.0,0.0,Linear,0.999892163677623,0.0137748091603056,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0000366,0-5,GlcCer(t20:1/x:y),GlcCer(t20:1/16:0),F000454,3,0.5,7.388999999999999,16.0,0.0,Linear,0.9972926192870368,0.028833333333333,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001279,0-5,Cer(m15:1/x:y),Cer(m15:1/25:2),F000457,2,0.5,7.445,25.0,2.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0000375,0-5,GlcCer(m17:2/x:y),GlcCer(m17:2/23:1),F000459,3,0.83,7.449999999999999,23.0,1.0,Linear,0.9997846953359912,0.0011666666666654,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002203,0-5,DHCerP(d18:1/x:y),DHCerP(d18:1/25:4),F000461,1,0.5,7.461000000000001,25.0,4.0,Linear,0.9999986260989392,0.002245614035087,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002706,0-5,GlcCer(d18:1/x:y),GlcCer(d18:1/19:3),F000461,1,0.5,7.461,19.0,3.0,Linear,0.9999539106052572,0.0048834586466162,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002752,0-5,GlcCer(d18:2/x:y),GlcCer(d18:2/19:2),F000461,1,0.75,7.460999999999999,19.0,2.0,Linear,0.9977323849004168,0.0003684210526309,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001312,0-5,Cer(m16:1/x:y),Cer(m16:1/17:1),F000462,3,1.0,7.471999999999999,17.0,1.0,Quadratic,0.999979451416074,0.0011623595505616,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001327,0-5,Cer(m16:2/x:y),Cer(m16:2/17:0),F000462,2,0.75,7.471999999999999,17.0,0.0,Linear,0.9995350261473394,0.006195754716983,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001470,0-5,Cer(m17:2/x:y),Cer(m17:2/16:0),F000462,1,1.0,7.471999999999999,16.0,0.0,Linear,0.999420559983476,0.0376823770491823,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001622,0-5,Cer(m18:2/x:y),Cer(m18:2/15:0),F000462,1,0.5,7.471999999999998,15.0,0.0,Linear,0.9996534640233068,0.0329059405940617,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0000387,0-5,Cer(m16:1/x:y),Cer(m16:1/18:2),F000463,3,0.75,7.375,18.0,2.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003136,0-5,GlcCer(m17:1/x:y),GlcCer(m17:1/18:1),F000466,2,0.83,7.478000000000001,18.0,1.0,Linear,0.9992370322919712,0.0224859887910318,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003185,0-5,GlcCer(m17:2/x:y),GlcCer(m17:2/18:0),F000466,2,1.0,7.478000000000001,18.0,0.0,Linear,0.9999265002639356,0.0053,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003274,0-5,GlcCer(m18:2/x:y),GlcCer(m18:2/17:0),F000466,1,1.0,7.477999999999999,17.0,0.0,Linear,0.9994274159726638,0.0167388316151226,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003378,0-5,GlcCer(m19:2/x:y),GlcCer(m19:2/16:0),F000466,3,0.5,7.477999999999999,16.0,0.0,Linear,0.9998454747813325,0.0095499999999981,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002512,0-5,GlcCer(d17:0/x:y),GlcCer(d17:0/18:1),F000467,2,0.5,7.477999999999999,18.0,1.0,Quadratic,0.9993109185082047,0.0198139285870384,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002649,0-5,GlcCer(d18:1/x:y),GlcCer(d18:1/17:0),F000467,1,0.62,7.478000000000001,17.0,0.0,Linear,0.995696351435538,0.0411694078947375,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000163,0-5,Cer(d16:0/x:y),Cer(d16:0/18:2),F000469,3,0.83,7.484,18.0,2.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0000426,0-5,Cer(m17:1/x:y),Cer(m17:1/19:2),F000470,2,0.75,7.484,19.0,2.0,Linear,0.9978940520191508,0.154622448979592,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0000427,0-5,Cer(m17:2/x:y),Cer(m17:2/19:1),F000470,3,0.5,7.484,19.0,1.0,Linear,0.9961620367791344,0.0736292372881326,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0000429,0-5,Cer(m18:1/x:y),Cer(m18:1/18:2),F000470,3,0.5,7.484,18.0,2.0,Linear,0.9999122193319636,0.0951071428571435,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0000430,0-5,Cer(m18:2/x:y),Cer(m18:2/18:1),F000470,1,1.0,7.484,18.0,1.0,Quadratic,0.999785002919346,0.0391249516441005,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0000431,0-5,Cer(m18:3/x:y),Cer(m18:3/18:0),F000470,1,0.75,7.484,18.0,0.0,Quadratic,0.9997361159993418,0.0179843326885889,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR004106,0-5,LacCer(m18:1/x:y),LacCer(m18:1/18:1),F000473,2,0.5,7.486499999999999,18.0,1.0,,,,0.0,拟合通过,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003953,0-5,LacCer(d17:0/x:y),LacCer(d17:0/19:1),F000474,2,0.5,7.484,19.0,1.0,,,,0.0,拟合通过,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003458,0-5,GlcCer(m24:2/x:y),GlcCer(m24:2/10:0),F000476,3,0.5,7.489000000000001,10.0,0.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001273,0-5,Cer(m14:4/x:y),Cer(m14:4/26:4),F000480,2,0.5,7.516999999999999,26.0,4.0,Quadratic,0.9998202080524754,0.0285979321813458,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001292,0-5,Cer(m15:4/x:y),Cer(m15:4/25:4),F000480,2,0.5,7.516999999999999,25.0,4.0,Quadratic,0.9998181549792188,0.0288622839997119,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001540,0-5,Cer(m17:4/x:y),Cer(m17:4/23:4),F000480,2,0.5,7.516999999999999,23.0,4.0,Quadratic,0.9998202080524754,0.0285979321813387,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001791,0-5,Cer(m18:4/x:y),Cer(m18:4/22:4),F000480,1,0.5,7.516999999999999,22.0,4.0,Quadratic,0.9998202080524754,0.0285979321813352,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001873,0-5,Cer(m19:4/x:y),Cer(m19:4/21:4),F000480,2,0.5,7.516999999999999,21.0,4.0,Quadratic,0.9996900841488844,0.0669986206262347,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001974,0-5,Cer(m20:4/x:y),Cer(m20:4/20:4),F000480,2,0.5,7.516999999999999,20.0,4.0,Quadratic,0.9999958198098394,0.0002865853658535,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001997,0-5,Cer(m21:4/x:y),Cer(m21:4/19:4),F000480,1,0.5,7.516999999999999,19.0,4.0,Quadratic,0.9999958198098394,0.0002865853658526,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002084,0-5,Cer(m28:4/x:y),Cer(m28:4/12:4),F000480,2,0.5,7.516999999999999,12.0,4.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001527,0-5,Cer(m17:2/x:y),Cer(m17:2/25:2),F000481,3,1.0,7.516999999999999,25.0,2.0,,,,0.0,拟合通过,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002992,0-5,GlcCer(d24:1/x:y),GlcCer(d24:1/18:2),F000485,3,0.62,7.522,18.0,2.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002141,0-5,DHCerP(d14:4/x:y),DHCerP(d14:4/36:3),F000488,1,0.5,7.539,36.0,3.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002348,0-5,GlcCer(d14:4/x:y),GlcCer(d14:4/30:2),F000488,1,0.62,7.539,30.0,2.0,,,,0.0,拟合通过,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002764,0-5,GlcCer(d18:2/x:y),GlcCer(d18:2/26:4),F000488,1,0.62,7.539,26.0,4.0,,,,0.0,拟合通过,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002814,0-5,GlcCer(d19:2/x:y),GlcCer(d19:2/25:4),F000488,3,0.5,7.539,25.0,4.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002887,0-5,GlcCer(d20:2/x:y),GlcCer(d20:2/24:4),F000488,1,0.5,7.539000000000001,24.0,4.0,,,,0.0,拟合通过,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002912,0-5,GlcCer(d21:2/x:y),GlcCer(d21:2/23:4),F000488,3,0.5,7.539,23.0,4.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002913,0-5,GlcCer(d21:4/x:y),GlcCer(d21:4/23:2),F000488,1,0.5,7.539,23.0,2.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003028,0-5,GlcCer(d25:3/x:y),GlcCer(d25:3/19:3),F000488,1,0.5,7.539,19.0,3.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003052,0-5,GlcCer(d26:4/x:y),GlcCer(d26:4/18:2),F000488,2,0.5,7.539,18.0,2.0,,,,0.0,拟合通过,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001057,0-5,Cer(d22:0/x:y)(2OH),Cer(d22:0/18:1)(2OH),F000491,2,0.5,7.567,18.0,1.0,,,,0.0,拟合通过,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR001071,0-5,Cer(d22:1/x:y)(2OH),Cer(d22:1/18:0)(2OH),F000491,2,0.67,7.567,18.0,0.0,,,,0.0,拟合通过,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000274,0-5,Cer(d17:0/x:y),Cer(d17:0/19:2),F000495,2,0.67,7.628,19.0,2.0,Quadratic,0.9965628839088014,0.0133088235294156,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000409,0-5,Cer(d17:2/x:y),Cer(d17:2/19:0),F000495,2,1.0,7.628,19.0,0.0,Linear,0.999989374769332,0.011684931506851,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000477,0-5,Cer(d18:0/x:y),Cer(d18:0/18:2),F000495,2,1.0,7.628,18.0,2.0,Linear,0.9998295028279214,0.0001130952380945,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000576,0-5,Cer(d18:1/x:y),Cer(d18:1/18:1),F000495,1,1.0,7.628,18.0,1.0,Linear,0.9995537441502108,0.0202857142857144,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000665,0-5,Cer(d18:2/x:y),Cer(d18:2/18:0),F000495,3,0.5,7.628,18.0,0.0,Linear,0.99992553976316,0.0194877192982465,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002150,0-5,DHCerP(d17:0/x:y),DHCerP(d17:0/25:2),F000496,2,0.67,7.628,25.0,2.0,Linear,0.9999767798831792,0.0022857142857155,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002165,0-5,DHCerP(d18:0/x:y),DHCerP(d18:0/24:2),F000496,2,0.83,7.628,24.0,2.0,Linear,0.9995731457338836,0.0061372549019598,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002181,0-5,DHCerP(d18:1/x:y),DHCerP(d18:1/24:1),F000496,1,0.83,7.628,24.0,1.0,Linear,0.9961249192536088,0.0837899807321758,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002227,0-5,DHCerP(d20:0/x:y),DHCerP(d20:0/22:2),F000496,3,0.5,7.628,22.0,2.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002238,0-5,DHCerP(d20:2/x:y),DHCerP(d20:2/22:0),F000496,2,0.67,7.628,22.0,0.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR002245,0-5,DHCerP(d21:0/x:y),DHCerP(d21:0/21:2),F000496,3,0.5,7.628,21.0,2.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003527,0-5,GlcCer(t16:0/x:y),GlcCer(t16:0/20:1),F000501,2,0.5,7.645,20.0,1.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0000532,0-5,GlcCer(t18:0/x:y),GlcCer(t18:0/18:1),F000501,1,0.8,7.645,18.0,1.0,Linear,0.9934618195420504,0.0265000000000021,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR6_0000533,0-5,GlcCer(t18:1/x:y),GlcCer(t18:1/18:0),F000501,2,0.7,7.645,18.0,0.0,Linear,0.9999416525744764,0.040357142857144,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003726,0-5,GlcCer(t21:0/x:y),GlcCer(t21:0/15:1),F000501,3,0.5,7.645,15.0,1.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000337,0-5,Cer(d17:0/x:y)(2OH),Cer(d17:0/19:1)(2OH),F000504,2,0.83,7.649999999999999,19.0,1.0,Quadratic,0.9979697955748816,0.0107678396982908,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000641,0-5,Cer(d18:1/x:y)(2OH),Cer(d18:1/18:0)(2OH),F000504,1,1.0,7.650000000000002,18.0,0.0,Quadratic,0.9999014977850323,0.0013809805079709,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000773,0-5,Cer(d19:0/x:y)(2OH),Cer(d19:0/17:1)(2OH),F000504,2,1.0,7.65,17.0,1.0,,,,0.0,拟合通过,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000797,0-5,Cer(d19:1/x:y)(2OH),Cer(d19:1/17:0)(2OH),F000504,3,0.67,7.65,17.0,0.0,Linear,0.9992652503349748,0.0013674698795185,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003201,0-5,GlcCer(m17:2/x:y),GlcCer(m17:2/24:1),F000507,2,0.83,7.695,24.0,1.0,Linear,0.9997846953359912,0.1004166666666641,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003218,0-5,GlcCer(m17:3/x:y),GlcCer(m17:3/24:0),F000507,3,0.5,7.695,24.0,0.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003393,0-5,GlcCer(m19:3/x:y),GlcCer(m19:3/22:0),F000507,3,0.83,7.695,22.0,0.0,,,,0.0,拟合通过,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003423,0-5,GlcCer(m20:3/x:y),GlcCer(m20:3/21:0),F000507,3,0.67,7.695,21.0,0.0,Linear,0.9999480637392568,0.0059999999999993,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003623,0-5,GlcCer(t18:1/x:y),GlcCer(t18:1/22:4),F000511,1,0.6,7.760999999999999,22.0,4.0,Linear,0.998740025067557,0.004885714285713,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003702,0-5,GlcCer(t20:2/x:y),GlcCer(t20:2/20:3),F000511,3,0.5,7.760999999999999,20.0,3.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003721,0-5,GlcCer(t20:4/x:y),GlcCer(t20:4/20:1),F000511,2,0.5,7.760999999999999,20.0,1.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR003758,0-5,GlcCer(t22:4/x:y),GlcCer(t22:4/18:1),F000511,1,0.5,7.760999999999999,18.0,1.0,,,,0.0,点数不足未拟合,点数不足但ECN未见明确下降，保留
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000075,0-5,Cer(d15:0/x:y),Cer(d15:0/18:0),F000513,2,0.67,7.766999999999999,18.0,0.0,Linear,0.9993924540620736,0.0431052631578952,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000136,0-5,Cer(d16:0/x:y),Cer(d16:0/17:0),F000513,2,0.5,7.766999999999999,17.0,0.0,Linear,0.9999282730650538,0.0114062500000002,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000229,0-5,Cer(d17:0/x:y),Cer(d17:0/16:0),F000513,1,0.83,7.766999999999999,16.0,0.0,Linear,0.9995755656102484,0.0312182320441989,0.0,拟合通过,ECN拟合通过且在0.2min内
detailed_chain,ECN,high_score_ge_0.50,formal_score_ge_0.50_fit,MR000425,0-5,Cer(d18:0/x:y),Cer(d18:0/15:0),F000513,1,0.67,7.766999999999999,15.0,0.0,Linear,0.9995418235690596,0.0180083402835711,0.0,拟合通过,ECN拟合通过且在0.2min内
